commit_id,author_id,date,loc,addition,deletion,file_num,bug_num,author_activity_in_last_four_weeks,total_commit_num,buggy_commit_num,total_bug_num,first_commit_week,active_week_num,followers,public_repos,created_at,total_commits,total_files,days_after_creation,size,stargazers_count,watchers_count,forks_count,network_count
52ac2776d7f128ff812b73b54dcc12210661f98b,Vladlis,2015-07-10T07:46:50Z,46,23,23,2,1,"{'addition': 449, 'deletion': 89, 'commits': 8}",166,9,9,2015-05-10 08:00:00,66,17,24,2014-11-11T16:13:00Z,10119,3736,2773,85058,5937,5937,7802,7802
c3dc1a94f3f89751c5297fb55cd60ea975509d5f,romani,2015-05-15T20:23:17Z,99,72,27,4,1,"{'addition': 2011, 'deletion': 572, 'commits': 58}",2502,21,30,2013-09-08 08:00:00,321,68,6,2011-05-26T20:42:39Z,10119,3736,2773,85058,5937,5937,7802,7802
cbe38280adb03f058f89e8ea81bc0e3be2fc5b94,os97673,2005-08-05T13:33:31Z,622,486,136,12,1,"{'addition': 669, 'deletion': 252, 'commits': 8}",297,12,13,2003-05-04 08:00:00,92,28,4,2010-10-23T05:35:09Z,10119,3736,2773,85058,5937,5937,7802,7802
2fe9f501d86b6e70aa64f4474ae0863bb0b928d5,os97673,2011-10-12T20:08:33Z,155,122,33,4,1,"{'addition': 0, 'deletion': 0, 'commits': 0}",297,12,13,2003-05-04 08:00:00,92,28,4,2010-10-23T05:35:09Z,10119,3736,2773,85058,5937,5937,7802,7802
39e6f8e86ca9fa6bcdb256d5cb78a54da2c5394c,rdiachenko,2015-08-08T22:15:41Z,92,46,46,2,1,"{'addition': 1724, 'deletion': 1147, 'commits': 31}",127,9,12,2015-06-28 08:00:00,20,16,7,2011-06-25T22:10:51Z,10119,3736,2773,85058,5937,5937,7802,7802
c044038c3b932586c0d384b614254cc2d1838838,os97673,2004-01-02T08:05:48Z,1060,994,66,16,1,"{'addition': 154, 'deletion': 48, 'commits': 4}",297,12,13,2003-05-04 08:00:00,92,28,4,2010-10-23T05:35:09Z,10119,3736,2773,85058,5937,5937,7802,7802
2f5b39d41f21f2243d457b6c322e909b1911be5d,os97673,2003-10-16T06:13:41Z,860,430,430,3,1,"{'addition': 598, 'deletion': 227, 'commits': 10}",297,12,13,2003-05-04 08:00:00,92,28,4,2010-10-23T05:35:09Z,10119,3736,2773,85058,5937,5937,7802,7802
5c481899d4cfcb8369dcd0851aef21c2d8c5088a,baratali,2014-11-18T22:34:19Z,156,118,38,3,1,"{'addition': 250, 'deletion': 37, 'commits': 2}",138,13,17,2014-06-15 08:00:00,43,3,13,2013-01-30T20:25:54Z,10119,3736,2773,85058,5937,5937,7802,7802
ea963bb721aafd9584242cedf2781f0294f2b18d,rdiachenko,2015-08-19T20:14:55Z,158,114,44,8,1,"{'addition': 2059, 'deletion': 1555, 'commits': 32}",127,9,12,2015-06-28 08:00:00,20,16,7,2011-06-25T22:10:51Z,10119,3736,2773,85058,5937,5937,7802,7802
66d73fe6189267fee3423e2e8d7fc2d68599a43f,rdiachenko,2015-08-13T20:04:33Z,102,51,51,9,1,"{'addition': 1533, 'deletion': 1081, 'commits': 25}",127,9,12,2015-06-28 08:00:00,20,16,7,2011-06-25T22:10:51Z,10119,3736,2773,85058,5937,5937,7802,7802
cea7f4acbe4f286cbb031efa816f9e881278fdc3,mkordas,2015-08-20T16:34:16Z,10,5,5,4,1,"{'addition': 1725, 'deletion': 2142, 'commits': 109}",713,22,28,2014-12-14 08:00:00,48,41,93,2013-09-16T06:11:30Z,10119,3736,2773,85058,5937,5937,7802,7802
71e1707a3fb99fe92bec8b3bef89ab463c88e233,rdiachenko,2015-08-08T22:51:34Z,88,44,44,2,1,"{'addition': 1724, 'deletion': 1147, 'commits': 31}",127,9,12,2015-06-28 08:00:00,20,16,7,2011-06-25T22:10:51Z,10119,3736,2773,85058,5937,5937,7802,7802
e292d5fa53a78828d45565e27d305eb3f7cb9d6a,oburn,2010-02-14T10:24:46Z,444,410,34,12,1,"{'addition': 407, 'deletion': 603, 'commits': 7}",1190,22,31,2001-06-17 08:00:00,228,17,5,2013-08-06T03:36:41Z,10119,3736,2773,85058,5937,5937,7802,7802
ee68e92168e132ff16622a2593dcb5128ad024e6,oburn,2008-01-15T10:55:13Z,459,257,202,24,1,"{'addition': 1, 'deletion': 1, 'commits': 1}",1190,22,31,2001-06-17 08:00:00,228,17,5,2013-08-06T03:36:41Z,10119,3736,2773,85058,5937,5937,7802,7802
3ba599059682310f72e0fb7e5354be29e9ead169,pbaranchikov,2013-10-10T08:06:40Z,441,441,0,7,3,"{'addition': 0, 'deletion': 0, 'commits': 0}",5,1,3,2013-10-06 08:00:00,8,3,6,2013-02-11T11:17:14Z,10119,3736,2773,85058,5937,5937,7802,7802
5b4a81a4e1449e2baf5adca4b821c23bc87f4de2,mkordas,2015-03-22T21:52:07Z,71,68,3,5,1,"{'addition': 1413, 'deletion': 1311, 'commits': 72}",713,22,28,2014-12-14 08:00:00,48,41,93,2013-09-16T06:11:30Z,10119,3736,2773,85058,5937,5937,7802,7802
331992aacd23576c72862ea75d83f15e09af958c,sabaka,2015-08-04T22:47:54Z,45,23,22,3,1,"{'addition': 1178, 'deletion': 315, 'commits': 20}",68,5,5,2015-07-19 08:00:00,21,4,15,2011-08-25T13:29:12Z,10119,3736,2773,85058,5937,5937,7802,7802
51dae59b8dcfb5a34f2a8a5b3e788eb6599a1df3,oburn,2003-07-14T12:31:52Z,1234,1143,91,51,1,"{'addition': 1266, 'deletion': 703, 'commits': 11}",1190,22,31,2001-06-17 08:00:00,228,17,5,2013-08-06T03:36:41Z,10119,3736,2773,85058,5937,5937,7802,7802
7f1be5c858a51a68f2f34358c3ea62995b8b6b0c,oburn,2008-07-22T06:12:22Z,679,435,244,10,2,"{'addition': 1125, 'deletion': 809, 'commits': 12}",1190,22,31,2001-06-17 08:00:00,228,17,5,2013-08-06T03:36:41Z,10119,3736,2773,85058,5937,5937,7802,7802
7874cc4909f6e5104f42060528b9069669993533,romani,2015-06-14T18:00:14Z,162,121,41,1,2,"{'addition': 16778, 'deletion': 576, 'commits': 57}",2502,21,30,2013-09-08 08:00:00,321,68,6,2011-05-26T20:42:39Z,10119,3736,2773,85058,5937,5937,7802,7802
2a3be6769c4a97d090970ed52ca2333cb9aea706,maxvetrenko,2014-07-25T19:36:16Z,1325,1325,0,13,4,"{'addition': 1181, 'deletion': 2, 'commits': 4}",64,3,6,2014-06-15 08:00:00,22,5,15,2012-12-20T11:12:49Z,10119,3736,2773,85058,5937,5937,7802,7802
204c073294cdca6756bcd546d6af85a797ad7d79,alexkravin,2015-01-21T11:58:44Z,332,295,37,12,1,"{'addition': 10182, 'deletion': 9838, 'commits': 29}",187,10,11,2014-11-30 08:00:00,20,1,7,2014-03-03T14:20:29Z,10119,3736,2773,85058,5937,5937,7802,7802
df5eac375738952fdaa3bbf7de41965aa01a8cb6,MEZk,2015-08-06T08:43:27Z,818,816,2,18,1,"{'addition': 1586, 'deletion': 538, 'commits': 20}",243,6,6,2015-05-10 08:00:00,75,11,37,2014-04-09T19:11:43Z,10119,3736,2773,85058,5937,5937,7802,7802
07d2c790d86581669596f0ec83c9d7245419f634,romani,2015-07-23T06:32:46Z,356,349,7,4,1,"{'addition': 1672, 'deletion': 598, 'commits': 72}",2502,21,30,2013-09-08 08:00:00,321,68,6,2011-05-26T20:42:39Z,10119,3736,2773,85058,5937,5937,7802,7802
03a15583ca8b257f4159b27ace4d80cc71f0b174,baratali,2015-08-14T09:55:03Z,1,1,0,1,1,"{'addition': 566, 'deletion': 180, 'commits': 14}",138,13,17,2014-06-15 08:00:00,43,3,13,2013-01-30T20:25:54Z,10119,3736,2773,85058,5937,5937,7802,7802
050d1e55a819d639fe9116ec3ebd99902530c3f9,romani,2015-07-25T22:17:41Z,174,108,66,3,1,"{'addition': 2715, 'deletion': 1213, 'commits': 107}",2502,21,30,2013-09-08 08:00:00,321,68,6,2011-05-26T20:42:39Z,10119,3736,2773,85058,5937,5937,7802,7802
8571d9002a1d2a57c8bb35a04a2cf66b75efe16e,romani,2015-07-13T05:42:17Z,65,64,1,2,1,"{'addition': 1863, 'deletion': 868, 'commits': 84}",2502,21,30,2013-09-08 08:00:00,321,68,6,2011-05-26T20:42:39Z,10119,3736,2773,85058,5937,5937,7802,7802
b8ca6a585b824e91b3b8c72dd5cc53c0eb0ab0f1,alexkravin,2015-01-11T10:13:58Z,2046,1021,1025,62,2,"{'addition': 2874, 'deletion': 1652, 'commits': 21}",187,10,11,2014-11-30 08:00:00,20,1,7,2014-03-03T14:20:29Z,10119,3736,2773,85058,5937,5937,7802,7802
e3929c641ca2c2ef08d90ee506db556529088326,os97673,2005-07-26T22:56:20Z,114,93,21,4,1,"{'addition': 680, 'deletion': 323, 'commits': 8}",297,12,13,2003-05-04 08:00:00,92,28,4,2010-10-23T05:35:09Z,10119,3736,2773,85058,5937,5937,7802,7802
fb9f55e8905f9d7ff130f4f339d58ef26f3a20c7,mkordas,2015-05-16T22:58:49Z,102,56,46,1,1,"{'addition': 2304, 'deletion': 1754, 'commits': 56}",713,22,28,2014-12-14 08:00:00,48,41,93,2013-09-16T06:11:30Z,10119,3736,2773,85058,5937,5937,7802,7802
89a51ba032fd9126651fa9efad31baf10c006ddf,alexkravin,2015-01-11T10:10:20Z,2224,1112,1112,25,1,"{'addition': 2874, 'deletion': 1652, 'commits': 21}",187,10,11,2014-11-30 08:00:00,20,1,7,2014-03-03T14:20:29Z,10119,3736,2773,85058,5937,5937,7802,7802
f1afaf83f39b83cc3bd07a2388448b262652a76b,oburn,2007-12-15T08:14:40Z,678,338,340,35,1,"{'addition': 1376, 'deletion': 1380, 'commits': 17}",1190,22,31,2001-06-17 08:00:00,228,17,5,2013-08-06T03:36:41Z,10119,3736,2773,85058,5937,5937,7802,7802
c9cf116fcb4d295c3dd6fa80d73648bc7f34301c,romani,2015-04-21T17:48:28Z,127,79,48,1,1,"{'addition': 643, 'deletion': 191, 'commits': 40}",2502,21,30,2013-09-08 08:00:00,321,68,6,2011-05-26T20:42:39Z,10119,3736,2773,85058,5937,5937,7802,7802
63664e0b012593e18c5bb93ba528f27fd93fe0d4,oburn,2002-10-13T23:41:00Z,234,187,47,19,1,"{'addition': 5097, 'deletion': 1617, 'commits': 32}",1190,22,31,2001-06-17 08:00:00,228,17,5,2013-08-06T03:36:41Z,10119,3736,2773,85058,5937,5937,7802,7802
2da168644500c915660b7cfac9668b44317d81fc,MEZk,2015-08-06T10:14:52Z,96,48,48,9,1,"{'addition': 1586, 'deletion': 538, 'commits': 20}",243,6,6,2015-05-10 08:00:00,75,11,37,2014-04-09T19:11:43Z,10119,3736,2773,85058,5937,5937,7802,7802
253622ab83a78434d28d050df40cdedcec303713,oburn,2005-10-08T01:18:51Z,114,107,7,5,1,"{'addition': 348, 'deletion': 82, 'commits': 3}",1190,22,31,2001-06-17 08:00:00,228,17,5,2013-08-06T03:36:41Z,10119,3736,2773,85058,5937,5937,7802,7802
1050efd1ce522fd9ff11d0be769008e2e4a242b3,lkuehne,2002-10-19T13:19:41Z,132,132,0,2,1,"{'addition': 3315, 'deletion': 808, 'commits': 38}",684,13,20,2002-01-06 08:00:00,158,1,0,2013-08-04T12:17:37Z,10119,3736,2773,85058,5937,5937,7802,7802
dfbaeedf8bc0d68b55699b79ed0d8ff094e444f0,os97673,2005-12-15T14:38:12Z,423,204,219,8,1,"{'addition': 179, 'deletion': 179, 'commits': 4}",297,12,13,2003-05-04 08:00:00,92,28,4,2010-10-23T05:35:09Z,10119,3736,2773,85058,5937,5937,7802,7802
16dac636b246c658cad31ee9b2e45c53b851d4f2,alexkravin,2015-01-11T10:12:46Z,1209,605,604,11,1,"{'addition': 2874, 'deletion': 1652, 'commits': 21}",187,10,11,2014-11-30 08:00:00,20,1,7,2014-03-03T14:20:29Z,10119,3736,2773,85058,5937,5937,7802,7802
275f47aa0f91d635ab853b939d869896ccdb3f0f,lkuehne,2006-02-07T20:17:14Z,94,67,27,3,1,"{'addition': 12, 'deletion': 23, 'commits': 2}",684,13,20,2002-01-06 08:00:00,158,1,0,2013-08-04T12:17:37Z,10119,3736,2773,85058,5937,5937,7802,7802
cc6caa71f55ae33ad8c018e3b7915e6b93b7de81,romani,2015-06-14T03:18:56Z,61,42,19,1,1,"{'addition': 16778, 'deletion': 576, 'commits': 57}",2502,21,30,2013-09-08 08:00:00,321,68,6,2011-05-26T20:42:39Z,10119,3736,2773,85058,5937,5937,7802,7802
1bd30555eac039d0486dffb3fc43b7a34117909b,mkordas,2015-03-10T20:45:37Z,1453,726,727,158,1,"{'addition': 84, 'deletion': 99, 'commits': 20}",713,22,28,2014-12-14 08:00:00,48,41,93,2013-09-16T06:11:30Z,10119,3736,2773,85058,5937,5937,7802,7802
ea9ff3965d9c657b5b7bd2d969e075f430635c47,romani,2015-07-28T17:12:18Z,415,287,128,7,1,"{'addition': 2379, 'deletion': 1114, 'commits': 79}",2502,21,30,2013-09-08 08:00:00,321,68,6,2011-05-26T20:42:39Z,10119,3736,2773,85058,5937,5937,7802,7802
d9415ac10cfda8adb3eb3fb729f6334369ad931d,mkordas,2015-04-06T21:50:28Z,13,6,7,2,1,"{'addition': 739, 'deletion': 791, 'commits': 48}",713,22,28,2014-12-14 08:00:00,48,41,93,2013-09-16T06:11:30Z,10119,3736,2773,85058,5937,5937,7802,7802
d84869bcff9a2f0ad8d6f1d7741e07d22a78e4a6,alexkravin,2015-01-11T10:12:30Z,1202,601,601,31,1,"{'addition': 2874, 'deletion': 1652, 'commits': 21}",187,10,11,2014-11-30 08:00:00,20,1,7,2014-03-03T14:20:29Z,10119,3736,2773,85058,5937,5937,7802,7802
e59080b695ecd2f12aa8dce07f40d9a77a98d52b,mkordas,2015-07-17T19:38:31Z,8,3,5,2,1,"{'addition': 1379, 'deletion': 1125, 'commits': 23}",713,22,28,2014-12-14 08:00:00,48,41,93,2013-09-16T06:11:30Z,10119,3736,2773,85058,5937,5937,7802,7802
2f7481ee4e20ae785298c31ec2f979752dd7eb03,liscju,2015-07-21T21:40:34Z,97,83,14,5,1,"{'addition': 0, 'deletion': 0, 'commits': 0}",35,4,4,2015-03-01 08:00:00,24,1,87,2014-02-08T23:39:57Z,10119,3736,2773,85058,5937,5937,7802,7802
c4e886312aae13b6cfadceed25b1b8aec18d4a96,maxvetrenko,2014-08-03T11:00:29Z,1870,1870,0,6,1,"{'addition': 3819, 'deletion': 90, 'commits': 11}",64,3,6,2014-06-15 08:00:00,22,5,15,2012-12-20T11:12:49Z,10119,3736,2773,85058,5937,5937,7802,7802
42fc689da0fd2f8b9d6e1ea42da65479f5ad9121,Vladlis,2015-05-12T16:47:18Z,107,107,0,8,1,"{'addition': 0, 'deletion': 0, 'commits': 0}",166,9,9,2015-05-10 08:00:00,66,17,24,2014-11-11T16:13:00Z,10119,3736,2773,85058,5937,5937,7802,7802
5cfe30d7ad6b98069f66ac2494afdcebcbcc8f1d,alexkravin,2015-01-11T10:09:47Z,974,487,487,14,1,"{'addition': 2874, 'deletion': 1652, 'commits': 21}",187,10,11,2014-11-30 08:00:00,20,1,7,2014-03-03T14:20:29Z,10119,3736,2773,85058,5937,5937,7802,7802
b94bac0719851b65b59b4aafc5bd3ef029321ed7,alexkravin,2015-01-11T10:09:24Z,1984,992,992,33,1,"{'addition': 2874, 'deletion': 1652, 'commits': 21}",187,10,11,2014-11-30 08:00:00,20,1,7,2014-03-03T14:20:29Z,10119,3736,2773,85058,5937,5937,7802,7802
cd89321522d9bf7fc10547e743fb8bbb4c993791,os97673,2003-08-02T12:02:31Z,303,188,115,5,2,"{'addition': 410, 'deletion': 139, 'commits': 9}",297,12,13,2003-05-04 08:00:00,92,28,4,2010-10-23T05:35:09Z,10119,3736,2773,85058,5937,5937,7802,7802
ff12c1b012a1b18da8a1cd2101efd0173c612534,baratali,2014-10-19T17:36:31Z,1071,1058,13,7,1,"{'addition': 0, 'deletion': 0, 'commits': 0}",138,13,17,2014-06-15 08:00:00,43,3,13,2013-01-30T20:25:54Z,10119,3736,2773,85058,5937,5937,7802,7802
ff5cbc39c4882b3a3dcdbedcad9393e170148725,mkordas,2015-02-14T23:55:30Z,96,43,53,26,1,"{'addition': 22, 'deletion': 26, 'commits': 3}",713,22,28,2014-12-14 08:00:00,48,41,93,2013-09-16T06:11:30Z,10119,3736,2773,85058,5937,5937,7802,7802
bb1b29851f14bf7eaf5656e01c285c0f5f3b9000,alexkravin,2015-01-11T10:09:36Z,2418,1209,1209,48,1,"{'addition': 2874, 'deletion': 1652, 'commits': 21}",187,10,11,2014-11-30 08:00:00,20,1,7,2014-03-03T14:20:29Z,10119,3736,2773,85058,5937,5937,7802,7802
ca34984cc3dcf86773cf7958f26f3816ae0dc764,maxvetrenko,2014-10-22T13:32:49Z,91,69,22,4,1,"{'addition': 745, 'deletion': 4, 'commits': 3}",64,3,6,2014-06-15 08:00:00,22,5,15,2012-12-20T11:12:49Z,10119,3736,2773,85058,5937,5937,7802,7802
5320065461ca38393ab2402c7402cc8f65c331d4,oburn,2010-09-30T07:09:25Z,235,217,18,3,1,"{'addition': 5771, 'deletion': 6091, 'commits': 43}",1190,22,31,2001-06-17 08:00:00,228,17,5,2013-08-06T03:36:41Z,10119,3736,2773,85058,5937,5937,7802,7802
17754d363645285e49bf4323a1af5762af47a8ea,oburn,2008-07-15T22:27:42Z,374,336,38,20,1,"{'addition': 684, 'deletion': 716, 'commits': 5}",1190,22,31,2001-06-17 08:00:00,228,17,5,2013-08-06T03:36:41Z,10119,3736,2773,85058,5937,5937,7802,7802
83e498f01c49e916178c03e08a04c51dbd5a8c1d,oburn,2008-01-14T22:28:32Z,65,35,30,3,1,"{'addition': 1, 'deletion': 1, 'commits': 1}",1190,22,31,2001-06-17 08:00:00,228,17,5,2013-08-06T03:36:41Z,10119,3736,2773,85058,5937,5937,7802,7802
9f39a76cd595caf08597b89c9122e2cbb5ff8684,os97673,2005-06-12T19:43:06Z,166,140,26,12,1,"{'addition': 266, 'deletion': 130, 'commits': 4}",297,12,13,2003-05-04 08:00:00,92,28,4,2010-10-23T05:35:09Z,10119,3736,2773,85058,5937,5937,7802,7802
8dd406793d0152390b48097bd5f51696116044a8,oburn,2002-10-26T06:21:02Z,232,113,119,12,1,"{'addition': 2788, 'deletion': 1509, 'commits': 27}",1190,22,31,2001-06-17 08:00:00,228,17,5,2013-08-06T03:36:41Z,10119,3736,2773,85058,5937,5937,7802,7802
eaad55fdba73e17e103dc6600867f26fd6a3896b,os97673,2003-05-11T07:53:03Z,5197,3433,1764,29,1,"{'addition': 187, 'deletion': 20, 'commits': 2}",297,12,13,2003-05-04 08:00:00,92,28,4,2010-10-23T05:35:09Z,10119,3736,2773,85058,5937,5937,7802,7802
93390fbc8a6952bbb20571ac1b18a705814fc219,lkuehne,2002-11-17T08:05:35Z,196,100,96,3,1,"{'addition': 2578, 'deletion': 633, 'commits': 51}",684,13,20,2002-01-06 08:00:00,158,1,0,2013-08-04T12:17:37Z,10119,3736,2773,85058,5937,5937,7802,7802
7fa61f5c0b05fc44c9f55a23c816e8e072dcec0e,oburn,2002-10-29T12:39:42Z,309,173,136,13,1,"{'addition': 3113, 'deletion': 1813, 'commits': 31}",1190,22,31,2001-06-17 08:00:00,228,17,5,2013-08-06T03:36:41Z,10119,3736,2773,85058,5937,5937,7802,7802
7166b6a1d07452b72cf6f62ae2afe9846b96ad91,lkuehne,2003-02-23T08:20:36Z,146,82,64,1,1,"{'addition': 1905, 'deletion': 478, 'commits': 42}",684,13,20,2002-01-06 08:00:00,158,1,0,2013-08-04T12:17:37Z,10119,3736,2773,85058,5937,5937,7802,7802
84eddc36730c1eca845257201c71a0d1fb2d40cf,oburn,2002-10-19T06:28:06Z,697,522,175,25,1,"{'addition': 2285, 'deletion': 1048, 'commits': 17}",1190,22,31,2001-06-17 08:00:00,228,17,5,2013-08-06T03:36:41Z,10119,3736,2773,85058,5937,5937,7802,7802
669def894ec6fa19946acd3b586508aed450a4de,lkuehne,2003-02-18T05:19:08Z,555,555,0,7,1,"{'addition': 900, 'deletion': 457, 'commits': 27}",684,13,20,2002-01-06 08:00:00,158,1,0,2013-08-04T12:17:37Z,10119,3736,2773,85058,5937,5937,7802,7802
19708f981163ccbe8e4247e5f1b91caef788953b,lkuehne,2002-10-17T22:08:54Z,117,115,2,3,1,"{'addition': 1328, 'deletion': 703, 'commits': 28}",684,13,20,2002-01-06 08:00:00,158,1,0,2013-08-04T12:17:37Z,10119,3736,2773,85058,5937,5937,7802,7802
4b209708c6823dabedb3ba74bbfa92fe638f11be,lkuehne,2002-09-28T20:55:43Z,132,131,1,3,1,"{'addition': 1972, 'deletion': 449, 'commits': 25}",684,13,20,2002-01-06 08:00:00,158,1,0,2013-08-04T12:17:37Z,10119,3736,2773,85058,5937,5937,7802,7802
c682b5725d22afc38bf19d9667b23a7deab6d8c3,oburn,2002-08-10T14:15:00Z,727,524,203,9,1,"{'addition': 716, 'deletion': 233, 'commits': 9}",1190,22,31,2001-06-17 08:00:00,228,17,5,2013-08-06T03:36:41Z,10119,3736,2773,85058,5937,5937,7802,7802
2abb08a812228b6140b0a729ba1b286d1ea5996b,lkuehne,2002-04-28T12:52:34Z,25,24,1,1,1,"{'addition': 263, 'deletion': 29, 'commits': 11}",684,13,20,2002-01-06 08:00:00,158,1,0,2013-08-04T12:17:37Z,10119,3736,2773,85058,5937,5937,7802,7802
b7e092e821021b7c0dbd91eacfe369181bfa28b8,philwebb,2019-07-13T13:01:04Z,4,2,2,1,2,"{'addition': 5683, 'deletion': 5410, 'commits': 42}",3166,54,76,2012-10-21 08:00:00,267,1549,135,2010-12-12T08:58:34Z,31550,7613,3089,132482,54341,54341,33285,33285
fb0fccf3c7e1b1290ef64a1d2c388d788a5a965e,snicoll,2019-08-01T09:58:38Z,259,122,137,4,1,"{'addition': 1048, 'deletion': 622, 'commits': 50}",5178,16,22,2014-03-16 08:00:00,343,1452,176,2010-11-21T10:27:20Z,31550,7613,3089,132482,54341,54341,33285,33285
e184298c50a0089336516933e5a6ce11a60df383,mbhave,2019-07-29T21:13:35Z,89,54,35,2,1,"{'addition': 249, 'deletion': 161, 'commits': 7}",814,2,2,2016-10-02 08:00:00,188,616,37,2012-05-21T21:52:15Z,31550,7613,3089,132482,54341,54341,33285,33285
c6c139d980a50a1b39e564d44a1df6d46f8ca11b,wilkinsona,2019-06-07T09:46:31Z,63328,23855,39473,300,2,"{'addition': 15817, 'deletion': 16335, 'commits': 50}",6608,18,27,2013-10-06 08:00:00,344,1240,146,2011-07-14T09:41:59Z,31550,7613,3089,132482,54341,54341,33285,33285
68a3fbd7a0453b815966db4353405a0b5e2303d3,philwebb,2019-05-30T22:58:43Z,441,264,177,15,2,"{'addition': 350, 'deletion': 114, 'commits': 8}",3166,54,76,2012-10-21 08:00:00,267,1549,135,2010-12-12T08:58:34Z,31550,7613,3089,132482,54341,54341,33285,33285
7857dd2d7230ab48c53e8648c23647e3b793b895,bclozel,2019-06-21T09:21:13Z,70,34,36,5,1,"{'addition': 1450, 'deletion': 436, 'commits': 9}",406,3,3,2014-05-18 08:00:00,144,1019,108,2009-07-09T12:46:57Z,31550,7613,3089,132482,54341,54341,33285,33285
d5370e6852cb61e333369127a517474de2a7ec58,dreis2211,2017-12-11T16:08:38Z,5,4,1,1,1,"{'addition': 0, 'deletion': 0, 'commits': 0}",466,1,1,2016-03-27 08:00:00,153,43,44,2014-01-02T15:55:54Z,31550,7613,3089,132482,54341,54341,33285,33285
c2d1cb2c701f3c0dd06a6db298cd78e06d039c8f,ayudovin,2019-06-17T16:38:59Z,17,15,2,2,1,"{'addition': 0, 'deletion': 0, 'commits': 0}",31,1,1,2018-08-19 08:00:00,25,6,8,2017-12-26T14:36:28Z,31550,7613,3089,132482,54341,54341,33285,33285
c4122b8f8d77585c04be7c0edf7090340ffc8873,wilkinsona,2015-10-28T12:14:31Z,254,243,11,7,2,"{'addition': 1429, 'deletion': 1724, 'commits': 83}",6608,18,27,2013-10-06 08:00:00,344,1240,146,2011-07-14T09:41:59Z,31550,7613,3089,132482,54341,54341,33285,33285
44dde9fc1247e3640dbefe952f3dd6746e579eac,philwebb,2014-12-06T07:04:22Z,921,921,0,20,2,"{'addition': 3395, 'deletion': 3599, 'commits': 51}",3166,54,76,2012-10-21 08:00:00,267,1549,135,2010-12-12T08:58:34Z,31550,7613,3089,132482,54341,54341,33285,33285
fc9036a3d9398f7539569f6b436dd827413ff125,vpavic,2018-02-02T11:05:51Z,90,84,6,11,2,"{'addition': 5, 'deletion': 30, 'commits': 1}",130,1,2,2015-10-04 08:00:00,83,114,80,2011-10-24T20:27:49Z,31550,7613,3089,132482,54341,54341,33285,33285
cb7ae2e60aa2b9aefcdb166ac36d85a11d675990,wilkinsona,2017-01-17T17:01:28Z,189,188,1,6,2,"{'addition': 331, 'deletion': 213, 'commits': 46}",6608,18,27,2013-10-06 08:00:00,344,1240,146,2011-07-14T09:41:59Z,31550,7613,3089,132482,54341,54341,33285,33285
a06de4d997103b377af349b392626cb2c18c31bf,wilkinsona,2018-04-09T15:14:27Z,96,91,5,3,2,"{'addition': 570, 'deletion': 386, 'commits': 50}",6608,18,27,2013-10-06 08:00:00,344,1240,146,2011-07-14T09:41:59Z,31550,7613,3089,132482,54341,54341,33285,33285
dcf61abe30026b67ec73ad8dace4058aef2cfcdb,bclozel,2018-02-22T17:00:45Z,97,54,43,2,1,"{'addition': 142, 'deletion': 76, 'commits': 8}",406,3,3,2014-05-18 08:00:00,144,1019,108,2009-07-09T12:46:57Z,31550,7613,3089,132482,54341,54341,33285,33285
d7251f52a44141d136b24fd90e06e46213a7e94d,philwebb,2017-11-29T16:58:19Z,180,114,66,13,4,"{'addition': 3407, 'deletion': 2680, 'commits': 35}",3166,54,76,2012-10-21 08:00:00,267,1549,135,2010-12-12T08:58:34Z,31550,7613,3089,132482,54341,54341,33285,33285
67556ba8eaf22a352b03fe197a0c452f695835a6,philwebb,2017-03-07T19:26:11Z,6108,2821,3287,263,2,"{'addition': 735, 'deletion': 598, 'commits': 12}",3166,54,76,2012-10-21 08:00:00,267,1549,135,2010-12-12T08:58:34Z,31550,7613,3089,132482,54341,54341,33285,33285
fd5c43cdc97a3b17234a139b566a96eabd282639,philwebb,2017-10-13T16:14:27Z,6401,3379,3022,169,1,"{'addition': 394283, 'deletion': 393531, 'commits': 17}",3166,54,76,2012-10-21 08:00:00,267,1549,135,2010-12-12T08:58:34Z,31550,7613,3089,132482,54341,54341,33285,33285
361437f4e26a751b38a01f1f6c58ab6d9b24cb71,wilkinsona,2019-03-11T15:27:15Z,93,69,24,22,2,"{'addition': 2868, 'deletion': 2547, 'commits': 74}",6608,18,27,2013-10-06 08:00:00,344,1240,146,2011-07-14T09:41:59Z,31550,7613,3089,132482,54341,54341,33285,33285
978f80122b9138f5606bd9e33597807b90129d61,snicoll,2019-02-27T12:37:18Z,15,5,10,2,1,"{'addition': 5015, 'deletion': 2057, 'commits': 37}",5178,16,22,2014-03-16 08:00:00,343,1452,176,2010-11-21T10:27:20Z,31550,7613,3089,132482,54341,54341,33285,33285
d52b599eee5193502e27a3f5805c18cba37ddbda,bclozel,2018-11-21T09:29:55Z,70,59,11,5,1,"{'addition': 355, 'deletion': 126, 'commits': 8}",406,3,3,2014-05-18 08:00:00,144,1019,108,2009-07-09T12:46:57Z,31550,7613,3089,132482,54341,54341,33285,33285
8c896d93761999ad0de655e10ecdc5caf7fe0759,philwebb,2018-10-04T14:58:09Z,144,76,68,2,1,"{'addition': 2412, 'deletion': 1192, 'commits': 50}",3166,54,76,2012-10-21 08:00:00,267,1549,135,2010-12-12T08:58:34Z,31550,7613,3089,132482,54341,54341,33285,33285
