created_at,updated_at,size,stargazers_count,watchers_count,forks_count,network_count,subscribers_count,followers,public_repos,created_at,contributions,author_id,LOC,Add,Delete,Files,bug_num
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,125,35,2014-01-24T16:29:18Z,65,nmittler,4613,4600,13,43,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,274,18,2014-05-12T21:45:16Z,523,Scottmitch,846,368,478,43,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,274,18,2014-05-12T21:45:16Z,523,Scottmitch,875,616,259,40,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,2249,103,2010-10-14T13:33:48Z,2382,normanmaurer,54,34,20,3,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,274,18,2014-05-12T21:45:16Z,523,Scottmitch,472,467,5,13,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,274,18,2014-05-12T21:45:16Z,523,Scottmitch,747,271,476,8,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,104,98,6,2,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,274,18,2014-05-12T21:45:16Z,523,Scottmitch,7267,3172,4095,84,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,200,186,14,2,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,89,13,2010-01-28T15:45:40Z,26,rkapsi,928,875,53,6,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,792,611,181,3,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,227,26,2012-11-16T06:07:05Z,22,ejona86,2362,2361,1,22,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,2249,103,2010-10-14T13:33:48Z,2382,normanmaurer,185,180,5,7,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,274,18,2014-05-12T21:45:16Z,523,Scottmitch,100,74,26,5,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,2249,103,2010-10-14T13:33:48Z,2382,normanmaurer,907,724,183,12,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,2249,103,2010-10-14T13:33:48Z,2382,normanmaurer,95,93,2,4,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,239,10,2011-06-14T11:51:46Z,42,slandelle,1394,973,421,14,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,39,5,2010-08-17T10:27:38Z,71,veebs,7389,7382,7,29,3
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,3783,3637,146,30,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,567,313,254,3,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,620,483,137,10,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,2249,103,2010-10-14T13:33:48Z,2382,normanmaurer,1539,1538,1,17,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,2249,103,2010-10-14T13:33:48Z,2382,normanmaurer,984,609,375,9,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,81,65,16,1,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,4980,3126,1854,44,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,274,18,2014-05-12T21:45:16Z,523,Scottmitch,109,109,0,1,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,227,26,2012-11-16T06:07:05Z,22,ejona86,396,358,38,30,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,80,51,29,7,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,274,18,2014-05-12T21:45:16Z,523,Scottmitch,485,450,35,4,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,2249,103,2010-10-14T13:33:48Z,2382,normanmaurer,175,139,36,5,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,280,259,21,2,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,39,5,2010-08-17T10:27:38Z,71,veebs,6325,3162,3163,48,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,56,32,2013-03-25T20:25:55Z,42,idelpivnitskiy,581,580,1,7,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,298,149,149,34,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,101,78,23,3,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,180,72,108,21,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,4,2,2,1,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,17,16,1,1,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,850,414,436,31,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,2249,103,2010-10-14T13:33:48Z,2382,normanmaurer,961,480,481,36,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,51,49,2,6,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,30,18,12,1,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,10,9,1,1,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,93,64,29,1,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,156,59,97,33,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,16077,6170,9907,300,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,49,46,3,1,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,1023,625,398,21,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,377,212,165,4,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,91,42,49,5,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,38,30,8,1,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,2,1,1,1,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,1496,762,734,2,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,1965,936,1029,64,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,2150,1105,1045,53,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,815,626,189,8,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,2,1,1,1,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,82,42,40,4,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,20,8,2012-04-26T13:47:57Z,17,lw346,771,771,0,10,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,12,6,6,3,2
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,5973,5973,0,45,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,63,33,2011-04-19T16:28:57Z,72,jestan,1137,1137,0,23,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,2,1,1,1,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,36,38,2010-11-11T10:10:26Z,86,fredericBregier,2,1,1,1,2
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,195,89,106,6,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,73,39,34,4,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,63,63,0,1,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,275,275,0,3,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,1301,678,623,37,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,167,56,111,1,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,49,47,2,1,2
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,17,17,0,1,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,212,139,73,8,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,40,24,16,5,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,14,13,2011-02-26T10:37:32Z,24,CruzBishop,126,85,41,8,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,117,83,34,6,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,26,26,0,1,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,51,48,3,2,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,63,33,2011-04-19T16:28:57Z,72,jestan,682,676,6,19,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,63,33,2011-04-19T16:28:57Z,72,jestan,3615,3615,0,16,2
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,21445,21445,0,193,9
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,2249,103,2010-10-14T13:33:48Z,2382,normanmaurer,75,75,0,1,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,2,1,1,1,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,15,8,7,2,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,69,64,5,2,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,23,21,2,1,2
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,30,26,4,4,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,160,121,39,4,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,81,75,6,2,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,97,84,13,1,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,286,123,163,4,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,37,31,6,6,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,427,178,249,24,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,347,199,148,5,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,381,354,27,6,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,334,186,148,3,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,168,165,3,12,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,184,172,12,5,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,404,404,0,3,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,591,357,234,21,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,112,112,0,2,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,153,153,0,2,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,50,30,20,4,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,152,138,14,5,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,695,632,63,8,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,261,261,0,3,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,55,28,27,7,1
2010-11-09T09:22:21Z,2021-04-03T15:47:28Z,68108,26365,26365,12879,12879,1836,1928,43,2009-12-30T00:30:26Z,4138,trustin,24,16,8,1,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,4,2,2,1,2
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1452,176,2010-11-21T10:27:20Z,9170,snicoll,259,122,137,4,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,615,37,2012-05-21T21:52:15Z,1337,mbhave,89,54,35,2,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1240,146,2011-07-14T09:41:59Z,9920,wilkinsona,63328,23855,39473,300,2
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,441,264,177,15,2
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1019,108,2009-07-09T12:46:57Z,507,bclozel,70,34,36,5,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,43,44,2014-01-02T15:55:54Z,466,dreis2211,5,4,1,1,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,6,8,2017-12-26T14:36:28Z,31,ayudovin,17,15,2,2,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,921,921,0,20,2
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,114,80,2011-10-24T20:27:49Z,130,vpavic,90,84,6,11,2
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1240,146,2011-07-14T09:41:59Z,9920,wilkinsona,96,91,5,3,2
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1240,146,2011-07-14T09:41:59Z,9920,wilkinsona,254,243,11,7,2
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1240,146,2011-07-14T09:41:59Z,9920,wilkinsona,189,188,1,6,2
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1019,108,2009-07-09T12:46:57Z,507,bclozel,97,54,43,2,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,180,114,66,13,4
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,6108,2821,3287,263,2
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,6401,3379,3022,169,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1240,146,2011-07-14T09:41:59Z,9920,wilkinsona,93,69,24,22,2
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1452,176,2010-11-21T10:27:20Z,9170,snicoll,15,5,10,2,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1019,108,2009-07-09T12:46:57Z,507,bclozel,70,59,11,5,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,144,76,68,2,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,834,543,291,4,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,158,83,75,26,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,761,501,260,22,2
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,615,37,2012-05-21T21:52:15Z,1337,mbhave,632,629,3,16,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1240,146,2011-07-14T09:41:59Z,9920,wilkinsona,441,311,130,8,2
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,1680,868,812,28,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,48,68,2014-12-28T17:38:34Z,37,igor-suhorukov,89,37,52,21,2
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,173,83,90,6,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,1225,794,431,9,2
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,249,143,106,8,2
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,273,139,134,9,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,3,3,0,1,2
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,244,131,113,60,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,3102,2216,886,24,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,202,117,85,12,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,1233,714,519,69,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,107,68,39,2,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,4604,2104,2500,164,3
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1452,176,2010-11-21T10:27:20Z,9170,snicoll,54,27,27,3,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1240,146,2011-07-14T09:41:59Z,9920,wilkinsona,341,170,171,31,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,254,161,93,5,2
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,711,381,330,54,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1452,176,2010-11-21T10:27:20Z,9170,snicoll,122,55,67,24,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,136,102,34,2,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1452,176,2010-11-21T10:27:20Z,9170,snicoll,306,150,156,5,2
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,2650,1887,763,35,2
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,324,168,156,5,2
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,676,638,38,8,2
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,166,142,24,12,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1549,135,2010-12-12T08:58:34Z,4485,philwebb,98,45,53,4,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,599,125,2010-11-16T13:16:44Z,51,garyrussell,1415,1412,3,16,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,1452,176,2010-11-21T10:27:20Z,9170,snicoll,549,320,229,10,1
2012-10-19T15:02:57Z,2021-04-04T02:28:33Z,132584,54334,54334,33279,33279,3446,3088,333,2009-09-07T08:52:49Z,670,dsyer,98,94,4,2,1
