created_at,updated_at,size,stargazers_count,watchers_count,forks_count,network_count,subscribers_count,followers,public_repos,created_at,contributions,author_id,LOC,Add,Delete,Files,bug_num
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,615,37,2012-05-21T21:52:15Z,1337,mbhave,632,629,3,16,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1240,146,2011-07-14T09:41:59Z,9920,wilkinsona,441,311,130,8,2
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,1680,868,812,28,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,48,68,2014-12-28T17:38:34Z,37,igor-suhorukov,89,37,52,21,2
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,173,83,90,6,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,249,143,106,8,2
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,1225,794,431,9,2
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,273,139,134,9,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,3,3,0,1,2
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,244,131,113,60,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,3102,2216,886,24,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,202,117,85,12,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,1233,714,519,69,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,107,68,39,2,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,4604,2104,2500,164,3
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1450,176,2010-11-21T10:27:20Z,9170,snicoll,54,27,27,3,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1240,146,2011-07-14T09:41:59Z,9920,wilkinsona,341,170,171,31,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,254,161,93,5,2
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,711,381,330,54,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1450,176,2010-11-21T10:27:20Z,9170,snicoll,122,55,67,24,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,136,102,34,2,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1450,176,2010-11-21T10:27:20Z,9170,snicoll,306,150,156,5,2
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,2650,1887,763,35,2
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,324,168,156,5,2
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,676,638,38,8,2
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,166,142,24,12,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1450,176,2010-11-21T10:27:20Z,9170,snicoll,549,320,229,10,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,98,45,53,4,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,599,125,2010-11-16T13:16:44Z,51,garyrussell,1415,1412,3,16,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,3086,333,2009-09-07T08:52:49Z,670,dsyer,98,94,4,2,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1450,176,2010-11-21T10:27:20Z,9170,snicoll,2503,5,2498,36,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,650,325,325,210,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,511,468,43,8,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,981,342,2010-08-12T18:08:04Z,23,rwinch,134,117,17,4,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1240,146,2011-07-14T09:41:59Z,9920,wilkinsona,1183,413,770,27,2
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1240,146,2011-07-14T09:41:59Z,9920,wilkinsona,357,235,122,12,2
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1240,146,2011-07-14T09:41:59Z,9920,wilkinsona,98,95,3,3,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,666,289,377,13,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1240,146,2011-07-14T09:41:59Z,9920,wilkinsona,97,66,31,2,2
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,916,513,403,39,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1450,176,2010-11-21T10:27:20Z,9170,snicoll,290,216,74,7,2
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,1668,1668,0,20,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1240,146,2011-07-14T09:41:59Z,9920,wilkinsona,931,854,77,20,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,1743,1734,9,33,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,1752,1751,1,22,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1450,176,2010-11-21T10:27:20Z,9170,snicoll,1101,1099,2,15,2
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,322,290,32,8,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1450,176,2010-11-21T10:27:20Z,9170,snicoll,51,19,32,4,2
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,656,203,2010-06-21T19:34:09Z,22,gregturn,2858,2857,1,32,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1240,146,2011-07-14T09:41:59Z,9920,wilkinsona,962,227,735,27,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,1161,401,760,163,2
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,418,412,6,9,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,68,61,7,3,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,3086,333,2009-09-07T08:52:49Z,670,dsyer,1230,833,397,21,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,5487,2833,2654,300,2
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1240,146,2011-07-14T09:41:59Z,9920,wilkinsona,163,162,1,9,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,65,52,13,1,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1450,176,2010-11-21T10:27:20Z,9170,snicoll,114,73,41,6,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,36,7,2010-02-19T12:41:24Z,127,cdupuis,64,61,3,1,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1240,146,2011-07-14T09:41:59Z,9920,wilkinsona,106,79,27,2,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,159,132,27,4,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,3086,333,2009-09-07T08:52:49Z,670,dsyer,2,2,0,1,2
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,1038,605,433,60,2
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1450,176,2010-11-21T10:27:20Z,9170,snicoll,235,195,40,7,2
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,266,138,128,25,2
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,274,190,84,8,2
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1450,176,2010-11-21T10:27:20Z,9170,snicoll,2553,2552,1,32,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,823,514,309,24,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1450,176,2010-11-21T10:27:20Z,9170,snicoll,1735,1735,0,22,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,3086,333,2009-09-07T08:52:49Z,670,dsyer,3260,3106,154,74,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1450,176,2010-11-21T10:27:20Z,9170,snicoll,1230,1230,0,23,2
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1240,146,2011-07-14T09:41:59Z,9920,wilkinsona,162,156,6,5,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,162,50,112,1,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1240,146,2011-07-14T09:41:59Z,9920,wilkinsona,146,146,0,3,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,340,313,27,5,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1450,176,2010-11-21T10:27:20Z,9170,snicoll,798,767,31,48,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,36,7,2010-02-19T12:41:24Z,127,cdupuis,24,24,0,1,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,3086,333,2009-09-07T08:52:49Z,670,dsyer,572,554,18,6,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,1628,1020,608,135,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1240,146,2011-07-14T09:41:59Z,9920,wilkinsona,136,96,40,7,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,3086,333,2009-09-07T08:52:49Z,670,dsyer,12135,12042,93,49,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,3086,333,2009-09-07T08:52:49Z,670,dsyer,44,39,5,4,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,36,7,2010-02-19T12:41:24Z,127,cdupuis,283,250,33,6,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,656,203,2010-06-21T19:34:09Z,22,gregturn,372,367,5,11,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,3086,333,2009-09-07T08:52:49Z,670,dsyer,1109,762,347,16,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,2791,94,2009-09-18T12:34:24Z,21,odrotbohm,59,17,42,3,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,5824,3424,2400,121,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,3086,333,2009-09-07T08:52:49Z,670,dsyer,817,813,4,15,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,36,7,2010-02-19T12:41:24Z,127,cdupuis,1803,1802,1,16,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,357,357,0,8,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,1549,135,2010-12-12T08:58:34Z,4485,philwebb,605,290,315,9,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,3086,333,2009-09-07T08:52:49Z,670,dsyer,327,206,121,21,1
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,3086,333,2009-09-07T08:52:49Z,670,dsyer,23494,23494,0,294,4
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,3086,333,2009-09-07T08:52:49Z,670,dsyer,57,48,9,5,2
2012-10-19T15:02:57Z,2021-04-03T04:09:17Z,132584,54323,54323,33278,33278,3445,3086,333,2009-09-07T08:52:49Z,670,dsyer,717,110,607,9,1
